Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
14201,10777711,"Sarjil A Samad satware","2023-08-09 07:14:58",0.53349,1,sarjilasamadsatware
14202,10777747,"Veerammal S","2023-08-09 07:25:57",0.53349,1,veerammals
14203,10778339,"Veda Ram Kumar (Gvr)","2023-08-09 10:15:41",0.53349,1,vedaramkumargvr
14204,10778451,"Krunal Bhadesiya","2023-08-09 10:58:35",0.53349,1,krunalbhadesiya
14205,10778508,"Prateek Sagar","2023-08-09 11:15:17",0.53349,1,prateeksagar2000
14206,10778542,"UTKARSH KANDARE","2023-08-09 11:29:53",0.53349,1,utkarshkandare
14207,10778629,"VIPUL KUMAR DAGUR","2023-08-09 11:55:58",0.53349,1,vipulkumardagur
14208,10778815,"VIKAS #2","2023-08-09 12:55:57",0.53349,1,kagglevikas123
14209,10778978,"james devid","2023-08-09 13:48:55",0.53349,2,jamesdevid
14210,10779219,"Nithish #2","2023-08-09 14:41:56",0.53349,1,nithish135
14211,10779343,"Ravi vennala sameera","2023-08-09 15:10:09",0.53349,1,vennalaraavi
14212,10779557,"Mitali bhattacharya","2023-08-09 16:17:14",0.53349,1,mitalibhattacharya
14213,10779616,"sahil mulik","2023-08-09 16:37:04",0.53349,1,sahilmulik
14214,10779674,"Divyanshu Yadav #2","2023-08-09 16:54:58",0.53349,1,yadavdivyanshu
14215,10779833,"Sahithi Bandapalli","2023-08-09 17:53:04",0.53349,1,sahithibandapalli
14216,10779890,"Pavankumar Solunke","2023-08-09 18:15:25",0.53349,1,pavankumarsolunke
14217,10779992,"Prachi Upare","2023-08-09 18:50:25",0.53349,1,prachiupare
14218,10779998,"SAUMYA MISHRA","2023-08-09 18:51:59",0.53349,1,saumyam27
14219,10780195,"Atanu Maiti","2023-08-09 20:20:16",0.53349,1,atanumaiti
14220,10780356,"Aryan vaghela","2023-08-09 21:46:28",0.53349,1,aryanvaghela24
14221,10780891,"SHAIK MADINAGARI SAAD","2023-08-10 04:31:45",0.53349,10,shaikmadinagarisaad
14222,10781203,"Mohamad Rishad","2023-08-10 05:02:40",0.53349,1,mohamadrishad
14223,10781370,Arpit2005,"2023-08-10 06:11:06",0.53349,1,arpit2005
14224,10781396,"Apurva A. Bhuwad","2023-08-26 16:05:02",0.53349,2,apurvaabhuwad
14225,10781445,"Sudhansu Shekhar Rout","2023-08-10 06:32:14",0.53349,1,sudhansushekharrout
14226,10782000,"Gangisetti Tejaswi","2023-08-10 09:17:50",0.53349,1,gangisettitejaswi
14227,10782350,Darsh@1951,"2023-08-10 10:59:58",0.53349,1,darsh1951
14228,10783379,"Sameena Yasmin","2023-08-10 16:27:54",0.53349,1,sameenayasmin
14229,10784841,"Daggupati Madhupriya","2023-08-11 05:11:01",0.53349,1,madhupriyadaggupati
14230,10785378,"Garikapati Bhumika","2023-08-11 07:51:33",0.53349,1,garikapatibhumika
14231,10785929,l00rabh,"2023-08-11 11:00:24",0.53349,1,l00rabh
14232,10786005,"Purnima Singh #2","2023-08-11 11:29:07",0.53349,1,purnimasingh55
14233,10786047,"Lakshya Saini","2023-08-11 11:46:37",0.53349,1,lakshyasaini443
14234,10786238,"vadra sai mahesh","2023-08-11 13:03:04",0.53349,2,vadrasaimahesh
14235,10786440,"Sanika Baban Kundekar ","2023-08-11 14:17:34",0.53349,1,sanikababankundekar
14236,10786679,"Krish  Aggarwal","2023-08-11 15:46:54",0.53349,1,krishaggarwal001
14237,10786705,"Nikhil Rai","2023-08-11 15:55:24",0.53349,1,epicnikhil
14238,10786750,"Jaswanth Muthineedi","2023-08-11 16:15:11",0.53349,1,jaswanthmuthineedi
14239,10786834,Chitraleka_Golla,"2023-08-11 16:49:14",0.53349,1,chitralekagolla
14240,10786847,Ishita2416,"2023-08-11 16:55:29",0.53349,1,ishita2416
14241,10786971,"Piyush Work26","2023-08-11 17:44:50",0.53349,1,piyushwork26
14242,10787018,"Vaibhavi Patil #2","2023-08-11 18:00:40",0.53349,1,vaibhavipatil576
14243,10787082,ReethuReddyK,"2023-08-11 18:33:17",0.53349,1,reethureddyk
14244,10787325,"Arpit Singh Thakur","2023-08-11 20:26:30",0.53349,1,arpitsinghthakur
14245,10787920,"Uppunuthala Mukunda Chary","2023-08-12 03:29:34",0.53349,1,mukunda08
14246,10788013,"khushboo pal","2023-08-12 04:29:18",0.53349,1,khushboopal
14247,10788014,"Tanish Rathi","2023-08-12 04:29:23",0.53349,1,tanishrathi
14248,10788145,"Manish kumar #3","2023-08-12 05:38:20",0.53349,1,manishkumar700
14249,10788222,RIDDHI,"2023-08-12 06:15:49",0.53349,1,riddhigoel
14250,10788311,"K P Pratham S Shetty","2023-08-12 06:58:55",0.53349,1,kpprathamsshetty
14251,10788375,"SIDDHI ANIL DHAVALE","2023-08-12 07:24:14",0.53349,1,siddhianildhavale
14252,10788422,"P Chetana","2023-08-12 07:44:14",0.53349,1,chet123
14253,10788476,"Musical Beast","2023-08-12 08:07:49",0.53349,1,musicalbeast
14254,10788569,Pranjalabcd,"2023-08-12 08:45:18",0.53349,1,pranjalabcd
14255,10788577,"Visharad  Baderao","2023-08-12 08:48:13",0.53349,1,visharadbaderao
14256,10788868,"Aditya Katariya7","2023-08-12 10:43:34",0.53349,1,adityakatariya7
14257,10789089,"anila anu","2023-08-12 12:13:31",0.53349,1,anilaanu
14258,10789107,"Shubhankar Rawat #2","2023-08-12 12:22:45",0.53349,1,daddy0007
14259,10789190,"Jeel Jayesh Patel","2023-08-12 12:55:46",0.53349,1,jeeljayeshpatel
14260,10789251,"Mehak Gossain","2023-08-12 13:38:30",0.53349,1,mehakgossain
14261,10789379,sudharshan172,"2023-08-12 14:13:11",0.53349,1,sudharshan1729
14262,10789536," Deekshitha Vakalapudi","2023-08-12 15:12:20",0.53349,1,deekshithavakalapudi
14263,10789707,NandiniPandya3112,"2023-08-12 16:31:54",0.53349,1,nandinipandya3112
14264,10789767,"Shrishti Kulshreshtha","2023-08-12 16:58:13",0.53349,1,shrishtikulshreshtha
14265,10790758,"Venky sanapala","2023-08-13 05:09:26",0.53349,1,venkysanapala
14266,10790967,Mehul@31,"2023-08-13 06:50:32",0.53349,1,mehul31
14267,10791058,"Vivek Kumar #16","2023-08-13 07:27:45",0.53349,1,vivekkumar00101
14268,10791231,"Ashna Garg","2023-08-13 08:37:29",0.53349,1,ashnagarg
14269,10791550,"Devaraju Karakala","2023-08-13 10:48:24",0.53349,1,devarajukarakala
14270,10791616,"Mis. Swati","2023-08-13 11:17:56",0.53349,1,misswati
14271,10791684,H@rshika,"2023-08-13 11:47:50",0.53349,1,hrshika
14272,10791701,"Digvijay Devare","2023-08-13 11:54:02",0.53349,1,digvijaydevare
14273,10791827,"Mlaaz Elbadri","2023-08-13 12:44:26",0.53349,1,mlaazelbadri
14274,10791878,"A. Mohith Sai","2023-08-13 13:00:14",0.53349,1,amohithsai
14275,10791912,"Shivansh Singh #3","2023-08-13 13:16:04",0.53349,2,shivanshsingh12
14276,10792007,"PASUPULA MANJUNATH","2023-08-13 13:59:16",0.53349,2,pasupulamanjunath
14277,10792304,AMAY09,"2023-08-13 15:39:29",0.53349,1,amay09
14278,10792335,"ARAVETI PAVAN KUMAR","2023-08-13 15:55:07",0.53349,1,pavankumar49416
14279,10792662,"Morla. Manju Bhargavi ","2023-08-13 18:27:08",0.53349,1,morlamanjubhargavi
14280,10793688,"LINGAM VENKATA DHANUSH","2023-08-14 05:13:33",0.53349,1,lingamvenkatadhanush
14281,10793716,"Sonu HK","2023-08-14 05:25:03",0.53349,1,sonuhk
14282,10793983,"Lahari Yeturi","2023-08-14 06:58:22",0.53349,1,lahariyeturi
14283,10794064,"Ritika Khaire","2023-08-14 07:22:32",0.53349,1,ritikakhaire
14284,10794098,"Arpit Sahu 54","2023-08-14 07:35:18",0.53349,1,arpitsahu54
14285,10794363,shreyas617,"2023-08-14 08:38:56",0.53349,1,shreyas617
14286,10794470,prathamesh_havan,"2023-08-14 09:03:17",0.53349,1,prathameshhavan
14287,10794784,"PRAMOD KUMAR MAURYA","2023-08-14 10:29:39",0.53349,1,it8001pramodmaurya
14288,10794793,Mani_Teja_09,"2023-08-14 10:33:32",0.53349,1,tejachowdary09
14289,10794818,"Shruti Prakash Salve","2023-08-14 10:40:36",0.53349,1,shrutiprakashsalve
14290,10794829,"Muhammed Dhanish","2023-08-14 10:43:45",0.53349,1,muhammeddhanish
14291,10795580,"Sahil Jadhav088","2023-08-14 14:11:58",0.53349,1,sahiljadhav088
14292,10795881,"Varsha Ashok","2023-08-14 15:25:32",0.53349,1,varshaashok
14293,10796038,"Mapalo kateka","2023-08-14 16:16:39",0.53349,1,mapalokateka
14294,10796231,veedii,"2023-08-14 17:26:45",0.53349,1,veedii
14295,10797222,vasavibala,"2023-08-15 01:53:17",0.53349,1,vasavibala
14296,10797418,"Utkarsh Patel #2","2023-08-15 03:36:28",0.53349,1,utkarsh0008
14297,10797651,"Polakal Shaik Affan","2023-08-15 05:34:43",0.53349,1,polakalshaikaffan
14298,10798068,"SIMRAN GULATI","2023-08-15 07:23:42",0.53349,1,simrangulati16
14299,10798114,"Ankit U Patil","2023-08-15 07:39:06",0.53349,1,ankitupatil
14300,10798203,"Ansuman Das","2023-08-15 08:04:10",0.53349,1,ansumandas009
14301,10798599,somyaGajraj,"2023-08-15 09:51:50",0.53349,1,somyagajraj
14302,10798927,AnujTiwari_0008,"2023-08-15 11:49:11",0.53349,1,anujtiwari0008
14303,10798961,ajaygore,"2023-08-15 12:03:10",0.53349,1,ajaygore
14304,10799131,"Pravesh Kumar #2","2023-08-15 13:03:37",0.53349,1,praveshkuma
14305,10799214,"Poonam Bhagwan Ingole ","2023-08-15 13:22:20",0.53349,1,poonambhagwaningole
14306,10799498,"sumedh dongre","2023-08-15 14:41:16",0.53349,2,sumedhdongre
14307,10799628,"Rahul @1267","2023-08-15 15:27:57",0.53349,1,rahul1267
14308,10799718,"Arbaz kcc","2023-08-15 16:01:41",0.53349,1,arbazkcc
14309,10800223,"Mohammed Akheel S B","2023-08-15 19:26:20",0.53349,1,mohammedakheelsb
14310,10801248,"Darshan Narsingkar ","2023-08-16 05:08:03",0.53349,1,darshannarsingkar
14311,10801267,"Anshika maurya","2023-08-16 05:17:50",0.53349,1,anshikamaurya317
14312,10801553,"Simran Bhatia","2023-08-16 06:57:47",0.53349,1,bhatia009
14313,10801563,"Shubham Gotarne","2023-08-16 07:00:52",0.53349,1,shubhamgotarne
14314,10801703,"Saumy Bharti","2023-08-16 07:47:24",0.53349,1,saumybharti
14315,10801732," Sakshi Date","2023-08-16 07:47:48",0.53349,1,sakshidate
14316,10802055,Sourav2815,"2023-08-16 09:28:22",0.53349,1,sourav2815
14317,10802234,ABID-SYED,"2023-08-16 10:32:26",0.53349,2,abidsyed
14318,10803089,"Pathan Zahid","2023-08-16 15:07:19",0.53349,1,pathanzahid
14319,10803485,"Tejas Suresh Shingan","2023-08-16 17:25:20",0.53349,1,tejassureshshingan
14320,10803528,"Deborshi bhattacharya","2023-08-16 17:43:44",0.53349,2,deborshibhattacharya
14321,10803537,"Ajay V","2023-08-16 17:43:39",0.53349,1,ajayv2024
14322,10803782,"Ali Abdullah27","2023-08-16 19:56:56",0.53349,1,aliabdullah27
14323,10804859,"Mampi Hemram ","2023-08-17 06:18:13",0.53349,1,mampihemram
14324,10804860,"Muskan Avdhesh Bharti ","2023-08-17 06:18:32",0.53349,1,muskanavdheshbharti
14325,10804923,"Unnati Talekar ","2023-08-17 06:36:43",0.53349,1,unnatitalekar
14326,10804933,"Alavala Sneha","2023-08-17 06:39:17",0.53349,1,alavalasneha
14327,10804962,"Prajapati Neha Swaminath","2023-08-17 06:50:30",0.53349,1,prajapatineha
14328,10805916,"Bhujbal Samruddhi ","2023-08-17 12:20:06",0.53349,1,bhujbalsamruddhi
14329,10806416,"MOHAMMAD ALTAMASH","2023-08-17 15:06:16",0.53349,1,mohammadaltamash
14330,10806472,"Shwetha Acharya","2023-08-17 15:24:20",0.53349,1,shwethaacharya15
14331,10806586,saurov4,"2023-08-17 16:04:02",0.53349,1,saurov4
14332,10806592,"K.Chohana Charitha ","2023-08-17 16:07:27",0.53349,1,kchohanacharitha
14333,10806738,kjbduihuaw,"2023-08-17 17:02:29",0.53349,1,kjbduihuaw
14334,10805202,MrVaibhavP,"2023-08-17 17:37:47",0.53349,2,mrvaibhavp
14335,10806779,"Arpita Biswas","2023-08-17 17:16:59",0.53349,1,arpitabi2000
14336,10806798,"Y.Yeswanth Reddy","2023-08-17 17:22:38",0.53349,1,yyeswanthreddy
14337,10807158,"Dhanyakumar A Patil","2023-08-20 10:29:02",0.53349,2,dhanyakumarapatil
14338,10807342,"Soumodip Pal","2023-08-17 22:06:40",0.53349,1,soumodippal
14339,10807924,Abhi_13,"2023-08-18 04:26:57",0.53349,1,abhibrahmbhatt
14340,10808306,"Anshul Sharma #7","2023-08-18 06:55:50",0.53349,1,anshulsharma444
14341,10808538,"Anupam Bardhan","2023-08-18 08:22:11",0.53349,1,anupambardhan
14342,10808540,"Prathmesh Borate","2023-08-18 08:23:09",0.53349,1,prathmeshborate
14343,10808821,skr75055,"2023-08-18 10:07:48",0.53349,1,skr75055
14344,10809127,SagarDas07,"2023-08-18 12:25:11",0.53349,1,sagardas07
14345,10809405,"yash saini","2023-08-18 13:54:26",0.53349,1,yashsaini007
14346,10809447,ShashankB4502,"2023-08-18 14:10:43",0.53349,1,shashankb4502
14347,10809464,"Rohit Arun Nayak","2023-08-18 14:16:15",0.53349,1,rohitarunnayak06
14348,10809535,"Rounak Mahendra Lohe ","2023-08-18 14:42:09",0.53349,2,rounakmahendralohe
14349,10809652,"Rane Sanskruti Prashant ","2023-08-18 15:22:28",0.53349,1,ranesanskruti
14350,10809811,"PUSHPRAJ NAMDEO","2023-08-18 16:28:36",0.53349,1,pushprajnamdeo
14351,10117198,"NAVEEN M","2023-08-18 16:36:46",0.53349,1,naveenurk20cs1131
14352,10810051,"Prerana Patil","2023-08-18 18:14:27",0.53349,1,prerana25
14353,10810183,"Sathwik Vinnu","2023-08-18 19:36:16",0.53349,1,sathwikvinnu
14354,10811293,SinghOjas,"2023-08-19 08:15:03",0.53349,1,singhojas
14355,10811606,"RAHUL Jayakumar","2023-08-19 10:22:22",0.53349,1,rahulj20
14356,10812036,"Uday Balaga","2023-08-19 14:07:27",0.53349,2,udaybalaga
14357,10812066,ATHARVA___SHRIVASTAVA___DS,"2023-08-19 13:59:34",0.53349,2,atharvashrivastavads
14358,10812169,Srimtlko,"2023-08-19 14:45:31",0.53349,1,srimtlko
14359,10812425,SanthoshParasuraman,"2023-08-19 16:31:20",0.53349,1,santhoshparasuraman
14360,10812518,"Shruti Vishwakarma","2023-08-19 17:23:17",0.53349,1,shrutz02
14361,10812569,"N.Lokeshwari Nandini","2023-08-19 17:46:31",0.53349,1,nlokeshwarinandini
14362,10813204,"jahnavi chamarthi","2023-08-20 03:03:41",0.53349,1,jahnavichamarthi
14363,10813391,"Kartik Herma","2023-08-20 05:28:35",0.53349,1,kartikherma
14364,10813398,SaiBhagyaLakshmi,"2023-08-20 05:37:29",0.53349,2,saibhagyalakshmi
14365,10813443,"Kishor Kondaji Gulve","2023-08-20 05:55:56",0.53349,1,kishorkondajigulve
14366,10813466,"Sankalp Mahendra Lohe ","2023-08-20 06:07:47",0.53349,1,sankalpmahendralohe
14367,10813489,"Sourabh Vashistha","2023-08-20 06:19:01",0.53349,1,sourabh0142
14368,10813569,"Sudheendra Prabhu","2023-08-20 07:05:03",0.53349,1,sudheendraprabhu
14369,10813911,"Utkarsh Kumar Singh #2","2023-08-20 09:45:25",0.53349,1,utkarshthakur02
14370,10814000,"Nithya P","2023-08-20 10:31:30",0.53349,1,nithya0911
14371,10814101,punya_jain27,"2023-08-20 11:19:20",0.53349,1,punyajain27
14372,10814289,LalithaDoddavaram,"2023-08-20 12:37:49",0.53349,1,lalithadoddavaram
14373,10814442,RajashreePentapati,"2023-08-20 13:37:35",0.53349,1,rajashreepentapati
14374,10814509,Deepak0001,"2023-08-20 14:04:49",0.53349,1,deepak0001
14375,10814667,"Balasubrahmanyeswara Rao","2023-08-20 15:12:03",0.53349,2,uzumakibalu
14376,10814684,DipanshuBisht2002,"2023-08-20 15:18:29",0.53349,1,dipanshubisht2002
14377,10814712,"Mo Aarif","2023-08-20 15:30:43",0.53349,1,moaarif
14378,10814810,"sudhanshu kumar","2023-08-20 16:18:16",0.53349,1,sudhanshu3301
14379,10815123,"Dhulipudi Saranya","2023-08-20 19:03:51",0.53349,1,dhulipudisaranya
14380,10815225,"Pranshu Pandey","2023-08-20 20:15:37",0.53349,1,pranshupandey07
14381,10815239,"CHAND BABU","2023-08-20 20:29:09",0.53349,1,chand2125it1170
14382,10815420,s2029_soni,"2023-08-20 23:14:17",0.53349,1,s2029soni
14383,10816073,"Shuvrojit Majumder","2023-08-21 06:10:40",0.53349,1,shuvrojitmajumder
14384,10816125,Rose.Bastianrb,"2023-08-21 06:33:02",0.53349,2,rosebastianrb
14385,10816236,"Aryan Srivastava 8920","2023-08-21 07:08:23",0.53349,1,aryansrivastava8920
14386,10817054,"Sumit pal","2023-08-21 11:19:59",0.53349,1,sumitpalz
14387,10817110,"ROHAN LALI","2023-08-21 11:37:59",0.53349,1,rohanlali
14388,10817276,"sumati rahate","2023-08-21 13:41:17",0.53349,2,sumatirahate
14389,10817542,"THARALA LAYA","2023-08-21 13:28:18",0.53349,1,tharalalaya
14390,10817643,"Atharva Dhobale","2023-08-21 14:08:59",0.53349,2,atharvadhobale
14391,10818059,"Divya Jain #3","2023-08-21 16:18:11",0.53349,1,divyajain09
14392,10818100,apsingh263,"2023-08-21 16:33:57",0.53349,1,apsingh263
14393,10818182,"Reshita chaudhary","2023-08-21 16:57:01",0.53349,1,reshitachaudhary
14394,10818339,Kritikverma31,"2023-08-21 17:40:08",0.53349,1,kritikverma31
14395,10818799,"Shivam Gupta #15","2023-08-21 21:33:12",0.53349,1,sg586pk
14396,10819500,"mohd kaif arshad","2023-08-22 03:45:55",0.53349,1,mohdkaifarshad
14397,10820719,"Jaivik patoliya","2023-08-22 09:20:16",0.53349,1,jaivikpatoliya
14398,10820980,"Gayatri Ambekar","2023-08-22 10:24:00",0.53349,1,gayatriambekar
14399,10821545,"Raulji Ranpriyasinh","2023-08-22 12:36:30",0.53349,1,rauljiranpriyasinh
14400,10822388,"Ishika Sisodia ","2023-08-22 15:58:23",0.53349,2,ishikasisodia
14401,10824180,Ayushi_gupta89,"2023-08-23 03:13:32",0.53349,1,ayushigupta89
14402,10824695,"[Deleted] df641ed4-f5ec-425e-a90d-853e12a6c236","2023-08-23 06:31:34",0.53349,1,del=073f561abb71d7fb
14403,10825311,Abhi19022003,"2023-08-23 09:11:34",0.53349,1,abhi19022003
14404,10825351,"Aditya Chauhan","2023-08-23 09:22:44",0.53349,1,adityachauhan232
14405,10826535,"Har Adityam V. Avasthi","2023-08-23 15:02:21",0.53349,1,haradityamvavasthi
14406,10826790,ARAVINDsu,"2023-08-23 16:29:31",0.53349,2,aravindsu
14407,10826874,"Ponnamanda Ram Mohan Rao ","2023-08-23 16:57:58",0.53349,2,rammohanrao8
14408,10827130,"Niranjan Kumar Barai","2023-08-23 18:39:05",0.53349,1,niranjankumarbarai
14409,10827161,"lakshay dagar","2023-08-23 18:57:17",0.53349,2,lakshaydagar1
14410,10828028,"Yash amane","2023-08-24 02:46:43",0.53349,1,yashamane
14411,10828237,"Hitaishi Singh","2023-08-24 04:32:10",0.53349,1,hitaishisingh10
14412,10828521,"Akash Kumar #9","2023-08-24 06:34:27",0.53349,1,akashmaurya27
14413,10828635,"Isha Dewangan","2023-08-24 07:05:45",0.53349,1,ishadewangan
14414,10829175,"Rahnuma Rahman","2023-08-24 09:47:56",0.53349,1,rahnumarahman
14415,10829760,"Sarfraz Khan","2023-08-24 13:30:35",0.53349,1,sarfrazkhan5
14416,10828603,"Dakshith  Shekhar S","2023-08-24 15:57:23",0.53349,1,dakshithshekhars
14417,10830297,AnujSharma1642004,"2023-08-24 16:32:15",0.53349,1,anujsharma1642004
14418,10830308,"dee dee","2023-08-24 16:36:48",0.53349,1,ddosad
14419,10830775,tripathisaurabh,"2023-08-24 19:42:33",0.53349,1,tripathisaurabh
14420,10832289,"Ganesh #11","2023-08-25 08:18:58",0.53349,1,ganesh4444
14421,10832294,"Ashutosh Kandpal","2023-08-25 08:37:45",0.53349,2,ashutoshkandpal
14422,10832746,"Deepak Pandey@1234","2023-08-25 10:55:03",0.53349,1,deepakpandey1234
14423,10832766,A897989,"2023-08-25 11:03:55",0.53349,1,a897989
14424,10832792,"ADAN UL ABIDIN","2023-08-25 11:12:09",0.53349,1,adanulabidin
14425,10833031,"Ashutosh Verma #2","2023-08-25 12:54:30",0.53349,1,ashutoshverma23
14426,10833399,"YALLAPU HARSHITH ","2023-08-25 15:10:19",0.53349,1,yallapuharshith
14427,10833658,"maddipati manjunatha","2023-08-25 16:53:50",0.53349,1,maddipatimanjunatha
14428,10833885,"Abhinav Verma 63","2023-08-25 19:07:11",0.53349,2,abhinavverma63
14429,10833920,"Shaik Anwar Basha","2023-08-25 19:19:12",0.53349,1,shaikanwarbasha
14430,10834724,"Shaik Shahidhussain","2023-08-26 05:53:43",0.53349,1,shaikshahidhussain
14431,10834731,"ABHISHEK MALL","2023-08-26 05:56:46",0.53349,1,abhishekmall888
14432,10834767,"Bhawya Garg","2023-08-26 06:13:26",0.53349,1,bhawyagarg
14433,10834890,"Manasa Bharadwaj","2023-08-26 07:13:48",0.53349,1,manasabharadwaj
14434,10834998,"Tanisha Sain","2023-08-26 08:03:40",0.53349,1,tanishasain
14435,10835023,"Nischitha T M","2023-08-26 08:12:47",0.53349,1,nischithatm
14436,10835384,"Sheikh Mohammed Shuhood","2023-08-26 10:31:28",0.53349,1,shuhood2003
14437,10835895,"divyanshu singh rathore","2023-08-26 14:03:35",0.53349,1,divyanshusingh14
14438,10836093,"AKANGKHA MITRA","2023-08-26 15:19:16",0.53349,1,akangkhamitra
14439,10836474,Sumit0702,"2023-08-26 17:58:31",0.53349,1,sumit0702
14440,10836626,Shivamsharma1199,"2023-08-26 19:47:44",0.53349,1,shivamsharma1199
14441,10837162,"Haritha kottapalli","2023-08-27 04:07:10",0.53349,3,harithakottapalli
14442,10837359,K.Snehanjali,"2023-08-27 05:35:49",0.53349,1,ksnehanjali
14443,10837663,"Konjeti Rupesh ","2023-08-27 08:05:47",0.53349,1,konjetirupesh
14444,10837888,"Narayan Prasad","2023-08-27 09:48:05",0.53349,1,narayanpd
14445,10838028,Usha09,"2023-08-27 10:48:09",0.53349,1,usha09
14446,10838166,"Dave vandan","2023-08-27 11:44:30",0.53349,1,davevandan
14447,10731157,"Allison Triebe","2023-07-27 16:36:37",0.53110,1,allisontriebe
14448,10660099,"Carlos Daniel #2","2023-07-09 23:05:34",0.52870,2,carlosdaniel42
14449,10777264,"Jawad Hussain (US)","2023-08-09 04:51:51",0.52870,1,jawadhussainus
14450,10709694,Ghosto,"2023-07-21 17:15:29",0.52631,1,ghosto
14451,10777792,"Abhishek Bhowmick #2","2023-08-09 07:42:17",0.52631,1,abhishekbhowmick12
14452,10730614,"Willy McCarthy","2023-07-27 13:59:03",0.52153,1,willymccarthy
14453,10818730,"Garvit Chandel","2023-08-21 20:42:47",0.52153,1,garvitchandel
14454,10680365,I_am_Sai31,"2023-07-14 06:08:01",0.51913,10,iamsai31
14455,10720341,mar0130,"2023-07-25 02:50:59",0.51913,2,mar0130
14456,10792064,"Francesco Urbanetto ","2023-08-13 14:14:53",0.51913,1,francescourbanetto
14457,10720358,"Ai sams","2023-07-25 03:27:40",0.51674,1,aisams
14458,10666290,"Monique Cardoso","2023-07-11 01:20:12",0.51435,1,moniquecardoso
14459,5793927,MasochistMachineLearners,"2023-07-22 22:55:01",0.51196,1,"alexkneipp,seanwisnewski"
14460,10783813,marwan07,"2023-08-10 19:20:12",0.51196,1,marwan07
14461,7483347,"Purushottam Kumar","2023-08-19 19:07:37",0.51196,1,purushottam2211
14462,10680177,ruki2775,"2023-07-14 04:59:05",0.50956,1,ruki2775
14463,10731039,"Sanjay Kumar #6","2023-07-27 16:06:55",0.50478,1,sanjayspartan
14464,10707914,Azubiwa,"2023-07-21 07:01:37",0.50239,1,azubiwa
14465,10759830,watanabeyuyu,"2023-08-04 08:32:30",0.50239,1,watanabeyuyu
14466,10765815,"Vitor Alexandre Correia","2023-08-06 09:08:22",0.50000,1,vacorreia71
14467,10173825,"Team +1","2023-08-16 03:19:34",0.49760,1,pakapro
14468,10679258,"Anugya Vats","2023-07-13 20:50:20",0.49521,1,anugyavats
14469,10776099,"Aruto Osone","2023-08-08 18:56:18",0.49521,1,arutoosone
14470,10201837,"Mohamed Elhassnaoui","2023-08-16 22:34:33",0.49521,1,mohamedelhassnaoui
14471,10800004,ArmandoAP,"2023-08-15 19:44:08",0.49282,5,armandoap
14472,10657591,"xiaotian zheng","2023-07-09 01:21:09",0.49043,1,xiaotianzheng
14473,10684962,稲吉貴登,"2023-07-15 12:31:20",0.48803,1,takaton1218
14474,10805093,shashan158@,"2023-08-21 03:37:11",0.48803,1,shashan158
14475,10620769,"sophia wang","2023-06-29 06:45:47",0.47846,1,sophiawmy
14476,10685250,"Sajaad Ammar","2023-07-15 13:43:36",0.47846,1,sajaadammar
